"Eff_Date","Course_ID","Offer_Nbr","TTble_for_SPlus","Est_Enrol_Total","Enrol_Component","Summer_Semester","Semester_1","Winter_Semester","Semester_2","Trimester_1","Trimester_2","Trimester_3","Quadmester_1","Quadmester_2","Quadmester_3","Quadmester_4","PCE_1","PCE_2","PCE_3","Summer_Crse_Coordinator","Sem1_Crse_Coordinator","Winter_Crse_Coordinator","Sem2_Crse_Coordinator","Tri1_Crse_Coordinator","Tri2_Crse_Coordinator","Tri3_Crse_Coordinator","Quad1_Crse_Coordinator","Quad2_Crse_Coordinator","Quad3_Crse_Coordinator","Quad4_Crse_Coordinator","PCE1_Crse_Coordinator","PCE2_Crse_Coordinator","PCE3_Crse_Coordinator"
"01/01/2017","106018","1","N","25","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1184319","","","","","","","","","","","",""
"01/01/2017","106019","1","N","120","LEC","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106020","1","N","45","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1084847","","","","","","","","","",""
"01/01/2017","106022","1","N","45","","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","","1051066","","","","","","","1051066","","","","",""
"01/01/2017","106028","1","Y","250","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1613173","","","","","","","","","","","",""
"01/01/2017","106029","1","N","25","IND","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","N","N","1163772","1163772","1163772","1163772","","","","1163772","1163772","1163772","1163772","","",""
"01/01/2017","106030","1","N","25","IND","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","N","N","1163772","1163772","1163772","1163772","","","","1163772","1163772","1163772","1163772","","",""
"01/01/2017","106031","1","Y","240","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1064825","","","","","","","","","","","",""
"01/01/2017","106032","1","N","25","IND","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106033","1","N","25","IND","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","N","N","N","1163772","1163772","1163772","1163772","","","","1163772","1163772","1163772","1163772","","",""
"01/01/2017","106034","1","N","25","IND","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","","",""
"01/01/2017","106035","1","N","25","IND","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","1163772","","",""
"01/01/2017","106036","1","Y","160","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066641","","","","","","","","","","","",""
"01/01/2017","106037","1","Y","160","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066641","","","","","","","","","",""
"01/01/2017","106038","1","Y","120","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1000496","","","","","","","","","","","",""
"01/01/2017","106039","1","Y","50","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066682","","","","","","","","","","","",""
"01/01/2017","106040","1","N","50","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066682","","","","","","","","","",""
"01/01/2017","106041","1","N","25","WRK","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1191423","","","","","","","","","",""
"01/01/2017","106042","1","N","25","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1191423","","","","","","","","","","","",""
"01/01/2017","106044","1","N","20","IND","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106045","1","N","275","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106046","1","N","20","IND","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106047","1","N","20","IND","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106048","1","N","50","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066682","","","","","","","","","","","",""
"01/01/2017","106049","1","N","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1655306","","","","","","","","","","","",""
"01/01/2017","106050","1","N","20","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1655306","","","","","","","","","",""
"01/01/2017","106051","1","N","20","IND","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1655306","","","","","","","","","","","",""
"01/01/2017","106052","1","N","30","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1191423","","","","","","","","","","","",""
"01/01/2017","106053","1","Y","50","WRK","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1191423","","1191423","","","","","","","","","",""
"01/01/2017","106055","1","Y","25","WRK","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1191423","","","","","","","","","",""
"01/01/2017","106056","1","N","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1191423","","","","","","","","","",""
"01/01/2017","106057","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106059","1","Y","20","IND","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1053109","","","","","","","","","","","",""
"01/01/2017","106060","1","N","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1191423","","","","","","","","","",""
"01/01/2017","106063","1","N","100","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106064","1","N","15","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106065","1","Y","20","TUT","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1094372","","1002971","","","","","","","","","",""
"01/01/2017","106066","1","N","20","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106067","1","N","100","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1051066","","1051066","","","","","","","","","",""
"01/01/2017","106068","1","Y","10","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1672601","","","","","","","","","",""
"01/01/2017","106069","1","N","25","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106070","1","N","10","IND","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106071","1","N","20","IND","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106072","1","N","20","IND","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106073","1","Y","5","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002825","","","","","","","","","","","",""
"01/01/2017","106074","1","N","25","IND","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106075","1","N","35","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106076","1","N","30","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066682","","","","","","","","","","","",""
"01/01/2017","106077","1","Y","30","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066682","","","","","","","","","",""
"01/01/2017","106080","1","N","30","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1125229","","","","","","","","","","","",""
"01/01/2017","106081","1","N","30","WRK","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1125229","","","","","","","","","",""
"01/01/2017","106082","1","N","20","IND","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1125229","","","","","","","","","","","",""
"01/01/2017","106083","1","Y","60","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1216407","","","","","","","","","","","",""
"01/01/2017","106084","1","N","30","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106085","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1220426","","","","","","","","","",""
"01/01/2017","106086","1","N","30","WRK","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106088","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1613068","","","","","","","","","",""
"01/01/2017","106089","1","N","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106090","1","N","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106091","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1202041","","","","","","","","","",""
"01/01/2017","106092","1","N","20","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1602799","","","","","","","","","","","",""
"01/01/2017","106093","1","N","20","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1602799","","","","","","","","","",""
"01/01/2017","106094","1","N","20","IND","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1602799","","","","","","","","","",""
"01/01/2017","106097","1","N","10","","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","1169933","1169933","","1169933","","","","","","","","","",""
"01/01/2017","106100","1","Y","100","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1202775","","","","","","","","","","","",""
"01/01/2017","106101","1","Y","48","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1001185","","","","","","","","","",""
"01/01/2017","106104","1","Y","40","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1053109","","","","","","","","","","","",""
"01/01/2017","106105","1","Y","40","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106106","1","Y","40","LEC","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1051066","","","","","","","","","",""
"01/01/2017","106107","1","Y","40","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1655306","","","","","","","","","","","",""
"01/01/2017","106108","1","Y","40","PRA","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1063382","","1063382","","","","","","","","","",""
"01/01/2017","106109","1","Y","25","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1220639","","","","","","","","","","","",""
"01/01/2017","106110","1","N","40","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","","1215611","","","","","","","","","","",""
"01/01/2017","106111","1","Y","70","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1202936","","","","","","","","","","","",""
"01/01/2017","106113","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1600005","","","","","","","","","",""
"01/01/2017","106116","1","Y","40","PRA","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1053109","","","","","","","","","",""
"01/01/2017","106117","1","Y","50","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1618279","","","","","","","","","",""
"01/01/2017","106118","1","Y","30","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066183","","","","","","","","","",""
"01/01/2017","106120","1","Y","30","PRA","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1602799","","","","","","","","","","","",""
"01/01/2017","106121","1","Y","30","PRA","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1053109","","","","","","","","","",""
"01/01/2017","106122","1","Y","30","LEC","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1051066","","","","","","","","","","","",""
"01/01/2017","106126","1","Y","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1108450","","","","","","","","","",""
"01/01/2017","106127","1","Y","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1108450","","","","","","","","","",""
"01/01/2017","106128","1","N","26","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1150690","","","","","","","","","","","",""
"01/01/2017","106133","1","Y","40","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1634301","","","","","","","","","","","",""
"01/01/2017","106134","1","Y","25","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1634301","","","","","","","","","",""
"01/01/2017","106136","1","N","20","TUT","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1094372","","1634887","","","","","","","","","",""
"01/01/2017","106137","1","N","10","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1005133","","","","","","","","","","","",""
"01/01/2017","106138","1","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1005133","","","","","","","","","",""
"01/01/2017","106139","1","N","10","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1005133","","","","","","","","","","","",""
"01/01/2017","106140","1","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1005133","","","","","","","","","",""
"01/01/2017","106141","1","N","10","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1005133","","","","","","","","","","","",""
"01/01/2017","106142","1","N","10","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1005133","","","","","","","","","",""
"01/01/2017","106143","1","N","20","","Y","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","1011506","1011506","1011506","1011506","","","","","","","","","",""
"01/01/2017","106144","1","N","20","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","1064774","","1064774","","","","","","","","","",""
"01/01/2017","106145","1","Y","70","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1066342","","","","","","","","","","","",""
"01/01/2017","106146","1","Y","70","","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","","","","1066342","","","","","","","","","",""
"01/01/2017","106148","1","Y","35","","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1221477","","1117291","","","","","","",""
"01/01/2017","106148","2","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106148","3","N","50","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106150","1","Y","35","SEM","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","","","","","","1638220","","","","","","","",""
"01/01/2017","106151","1","Y","500","","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106153","1","Y","25","SEM","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","","","","","","1615682","","","","","","","",""
"01/01/2017","106153","2","N","30","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106153","3","N","50","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","","","","","","","","","","","","","",""
"01/01/2017","106156","1","N","5","PJT","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1638220","","1638220","","","","","","",""
"01/01/2017","106160","1","N","250","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","","1002120","","","","","","","","","","","",""
"01/01/2017","106161","1","Y","20","SEM","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","","","","","1638220","","1638220","","","","","","",""
