"Acad_Group","Acad_Prog","Prog_Eff_Date","Acad_Plan","Eff_Date","Status","Descr","Short_Desc","Plan_Owner","Pct_Owned"
"ENG","BEBE1","01/01/2017","BECSBECE","15/07/2014","A","B.E(Civ&St) & B.E(Civ&Env)","BECS&BECE","CE&M Eng","100.000"
"ENG","BEBSP","01/01/2017","BEELEC&EBS","01/01/2017","A","BE(Honours)(E&E) & BSc","BEH(EE)BSc","ECMS Srvcs","100.000"
"ENG","BECIC","01/01/2017","BECICE","01/01/2017","A","BE(Hons)(Civ,St&Env)","BEHCiSE","ECMS Srvcs","100.000"
"ENG","BEDAS","01/01/2017","BEAEROD3","01/01/2017","A","BE(Honours)(MechAero) with BSc","BEH(MA)BSc","ECMS Srvcs","100.000"
"ENG","BEDAS","01/01/2017","BSCIENCED9","02/01/2015","A","BSc with BE(Honours)(MechAero)","BScBEH(MA)","Sci Gen","100.000"
"ENG","BEDE1","01/01/2017","BECHEMICD1","02/01/2015","A","BE(Honours)(Chem) with BEc","BEH(Ch)BEc","Chem Eng","100.000"
"ENG","BEDE1","01/01/2017","BECOND1","02/01/2015","A","BEc with BE(Honours)(Chem)","BEcBEH(Ch)","Sch Econ","100.000"
"ENG","BEDE2","01/01/2017","BECIVENVD1","02/01/2015","A","BE(Honours)(CivilEnv) with BEc","BEH(CE)BEc","CE&M Eng","100.000"
"ENG","BEDE2","01/01/2017","BECOND2","02/01/2015","A","BEc with BE(Honours)(CivilEnv)","BEcBEH(CE)","Sch Econ","100.000"
"ENG","BEDE3","01/01/2017","BECIVILED1","02/01/2015","A","BE(Honours)(CivilSt) with BEc","BEH(Ci)BEc","CE&M Eng","100.000"
"ENG","BEDE3","01/01/2017","BECOND3","02/01/2015","A","BEc with BE(Honours)(CivilSt)","BEcBEH(Ci)","Sch Econ","100.000"
"ENG","BEDE4","01/01/2017","BECOMSYSD1","02/01/2015","A","BE(Honours)(CompSys) with BEc","BEH(CS)BEc","Elec Eng","100.000"
"ENG","BEDE4","01/01/2017","BECOND4","02/01/2015","A","BEc with BE(Honours)(CompSys)","BEcBEH(CS)","Sch Econ","100.000"
"ENG","BEDE5","01/01/2017","BECOND5","02/01/2015","A","BEc with BE(Honours)(E&E)","BEcBEH(EE)","Sch Econ","100.000"
"ENG","BEDE5","01/01/2017","BEELEC&ED1","02/01/2015","A","BE(Honours)(E&E) with BEc","BEH(EE)BEc","Elec Eng","100.000"
"ENG","BEDE6","01/01/2017","BECOND6","02/01/2015","A","BEc with BE(Honours)(Mech)","BEcBEH(Me)","Sch Econ","100.000"
"ENG","BEDE6","01/01/2017","BEMECHAND1","02/01/2015","A","BE(Honours)(Mech) with BEc","BEH(Me)BEc","Mech Eng","100.000"
"ENG","BEDE7","01/01/2017","BEAEROSPD1","01/01/2017","A","BE(Honours)(MechAero) with BEc","BEH(MA)BEc","ECMS Srvcs","100.000"
"ENG","BEDE7","01/01/2017","BECOND7","02/01/2015","A","BEc with BE(Honours)(MechAero)","BEcBEH(MA)","Sch Econ","100.000"
"ENG","BEDE8","01/01/2017","BECOND8","02/01/2015","A","BEc with BE(Honours)(Tele)","BEcBEH(Te)","Sch Econ","100.000"
"ENG","BEDE8","01/01/2017","BEINFT&TD1","02/01/2015","A","BE(Honours)(Tele) with BEc","BEH(Te)BEc","Elec Eng","100.000"
"ENG","BEDE9","01/01/2017","BECOND9","02/01/2015","A","BEc with BE(Honours)(Mechat)","BEcBEH(Mt)","Sch Econ","100.000"
"ENG","BEDE9","01/01/2017","BEMECHATD1","02/01/2015","A","BE(Honours)(Mechat) with BEc","BEH(Mt)BEc","Mech Eng","100.000"
"ENG","BEDF1","01/01/2017","BECHEMICD2","02/01/2015","A","BE(Honours)(Chem) with BFin","BEH(Ch)BFi","Chem Eng","100.000"
"ENG","BEDF1","01/01/2017","BFIND1","02/01/2015","A","BFin with BE(Honours)(Chem)","BFiBEH(CH)","Sch Econ","100.000"
"ENG","BEDF2","01/01/2017","BECIVENVD2","02/01/2015","A","BE(Hons)(CivilEnv) with BFin","BEH(CE)BFi","CE&M Eng","100.000"
"ENG","BEDF2","01/01/2017","BFIND2","02/01/2015","A","BFin with BE(Hons)(CivilEnv)","BFiBEH(CE)","Sch Econ","100.000"
"ENG","BEDF3","01/01/2017","BECIVILED2","02/01/2015","A","BE(Honours)(CivilSt) with BFin","BEH(Ci)BFi","CE&M Eng","100.000"
"ENG","BEDF3","01/01/2017","BFIND3","02/01/2015","A","BFin with BE(Honours)(CivilSt)","BFiBEH(Ci)","Sch Econ","100.000"
"ENG","BEDF4","01/01/2017","BECOMSYSD2","13/03/2015","A","BE(Honours)(CompSys) with BFin","BEH(CS)BFi","Elec Eng","100.000"
"ENG","BEDF4","01/01/2017","BFIND4","13/03/2015","A","BFin with BE(Honours)(CompSys)","BFiBEH(CS)","Sch Econ","100.000"
"ENG","BEDF5","01/01/2017","BEELEC&ED2","02/01/2015","A","BE(Honours)(E&E) with BFin","BEH(EE)BFi","Elec Eng","100.000"
"ENG","BEDF5","01/01/2017","BFIND5","02/01/2015","A","BFin with BE(Honours)(E&E)","BFiBEH(EE)","Sch Econ","100.000"
"ENG","BEDF6","01/01/2017","BEMECHAND2","02/01/2015","A","BE(Honours)(Mech) with BFin","BEH(Me)BFi","Mech Eng","100.000"
"ENG","BEDF6","01/01/2017","BFIND6","02/01/2015","A","BFin with BE(Honours)(Mech)","BFiBEH(Me)","Sch Econ","100.000"
"ENG","BEDF8","01/01/2017","BEINFT&TD2","13/03/2015","A","BE(Honours)(Tele) with BFin","BEH(Te)BFi","Elec Eng","100.000"
"ENG","BEDF8","01/01/2017","BFIND8","13/03/2015","A","BFin with BE(Honours)(Tele)","BFiBEH(Te)","Sch Econ","100.000"
"ENG","BEDM1","01/01/2017","BECHEMICD4","02/01/2015","A","BE(Honours)(Chem) with BMaCSci","BEHChBMCS","Chem Eng","100.000"
"ENG","BEDM1","01/01/2017","BSCMD1","01/01/2017","A","BMaCSci with BE(Honours)(Chem)","BMCSBEHCh","ECMS Srvcs","100.000"
"ENG","BEDM2","01/01/2017","BECIVENVD4","02/01/2015","A","BE(Hons)(CivEnv) with BMaCSci","BEHCEBMCS","CE&M Eng","100.000"
"ENG","BEDM2","01/01/2017","BSCMD2","01/01/2017","A","BMaCSci with BE(Hons)(CivEnv)","BMCSBEHCE","ECMS Srvcs","100.000"
"ENG","BEDM3","01/01/2017","BECIVILED4","02/01/2015","A","BE(Hons)(CivSt) with BMaCSci","BEHCiBMCS","CE&M Eng","100.000"
"ENG","BEDM3","01/01/2017","BSCMD3","01/01/2017","A","BMaCSci with BE(Hons)(CivSt)","BMCSBEHCi","ECMS Srvcs","100.000"
"ENG","BEDM4","01/01/2017","BECOMSYSD4","13/03/2015","A","BE(Hons)(CompSys) with BMaCSci","BEHCSBMCS","Elec Eng","100.000"
"ENG","BEDM4","01/01/2017","BSCMD4","01/01/2017","A","BMaCSci with BE(Hons)(CompSys)","BMCSBEHCS","ECMS Srvcs","100.000"
"ENG","BEDM5","01/01/2017","BEELEC&ED4","02/01/2015","A","BE(Honours)(E&E) with BMaCSci","BEHEEBMCS","Elec Eng","100.000"
"ENG","BEDM5","01/01/2017","BSCMD5","01/01/2017","A","BMaCSci with BE(Honours)(E&E)","BMCSBEHEE","ECMS Srvcs","100.000"
"ENG","BEDM6","01/01/2017","BEMECHAND4","02/01/2015","A","BE(Honours)(Mech) with BMaCSc","BEHMeBMCS","Mech Eng","100.000"
"ENG","BEDM6","01/01/2017","BSCMD6","01/01/2017","A","BMaCSci with BE(Honours)(Mech)","BMCSBEHME","ECMS Srvcs","100.000"
"ENG","BEDM7","01/01/2017","BEMECHATD4","02/01/2015","A","BE(Hons)(Mechat) with BMaCSci","BEHMtBMCS","Mech Eng","100.000"
"ENG","BEDM7","01/01/2017","BSCMD7","01/01/2017","A","BMaCSci with BE(Hons)(Mechat)","BMCSBEHMt","ECMS Srvcs","100.000"
"ENG","BEDM8","01/01/2017","BEINFT&TD4","13/03/2015","A","BE(Honours)(Tele) with BMaCSci","BEHTeBMCS","Elec Eng","100.000"
"ENG","BEDM8","01/01/2017","BSCMD8","01/01/2017","A","BMaCSci with BE(Honours)(Tele)","BMCSBEHTe","ECMS Srvcs","100.000"
"ENG","BEDM9","01/01/2017","BEAEROSPD4","01/01/2017","A","BE(Hons)(MechAero)with BMaCSci","BEHMABMCS","ECMS Srvcs","100.000"
"ENG","BEDM9","01/01/2017","BSCMD9","01/01/2017","A","BMaCSci with BE(Hon)(MechAero)","BMCSBEHMA","ECMS Srvcs","100.000"
"ENG","BEDMJ","01/01/2017","BEAUTOD4","01/01/2017","A","BE(Hons)(MechAuto)with BMaCSci","BEHMABMCS","ECMS Srvcs","100.000"
"ENG","BEDMJ","01/01/2017","BSCMDJ","01/01/2017","A","BMaCSci with BE(Hon)(MechAuto)","BMCSBEHMA","ECMS Srvcs","100.000"
"ENG","BEDMK","01/01/2017","BEDMINED4","02/01/2015","A","BE(Hons)(Mining) with BMaCSci","BEHMiBMCS","CE&M Eng","100.000"
"ENG","BEDMK","01/01/2017","BSCMDK","02/01/2015","A","BMaCSci with BE(Hons)(Mining)","BMCSBEHMi","CE&M Eng","100.000"
"ENG","BEDS1","01/01/2017","BECHEMICD3","02/01/2015","A","BE(Honours)(Chemical) with BSc","BEH(Ch)BSc","Chem Eng","100.000"
"ENG","BEDS1","01/01/2017","BSCID1","02/01/2015","A","BSc with BE(Honours)(Chemical)","BScBEH(Ch)","Sci Gen","100.000"
"ENG","BEDS2","01/01/2017","BECIVENVD3","02/01/2015","A","BE(Honours)(CivEnv) with BSc","BEH(CE)BSc","CE&M Eng","100.000"
"ENG","BEDS2","01/01/2017","BSCID2","02/01/2015","A","BSc with BE(Honours)(CivEnv)","BScBEH(CE)","Sci Gen","100.000"
"ENG","BEDS3","01/01/2017","BECIVILED3","02/01/2015","A","BE(Honours)(CivilSt) with BSc","BEH(Ci)BSc","CE&M Eng","100.000"
"ENG","BEDS3","01/01/2017","BSCID3","02/01/2015","A","BSc with BE(Honours)(CivilSt)","BScBEH(Ci)","Sci Gen","100.000"
"ENG","BEDS6","01/01/2017","BEMECHAND3","02/01/2015","A","BE(Honours)(Mech) with BSc","BEH(Me)BSc","Mech Eng","100.000"
"ENG","BEDS6","01/01/2017","BSCID6","02/01/2015","A","BSc with BE(Honours)(Mech)","BScBEH(Me)","Sci Gen","100.000"
"ENG","BEDS9","01/01/2017","BEAEROSPD3","01/01/2017","A","BE(Honours)(MechAero) with BSc","BEH(MA)BSc","ECMS Srvcs","100.000"
"ENG","BEDS9","01/01/2017","BSCID9","02/01/2015","A","BSc with BE(Honours)(MechAero)","BScBEH(MA)","Sci Gen","100.000"
"ENG","BEDSB","01/01/2017","BBIOTD1","02/01/2015","A","BSc(Biot) with BE(Hons)(Chem)","BScBBEHCh","Sci Gen","100.000"
"ENG","BEDSB","01/01/2017","BECHEMICDB","02/01/2015","A","BE(Hons)(Chem) with BSc(Biot)","BEHChBScB","Chem Eng","100.000"
"ENG","BEDSK","01/01/2017","BEMINED3","02/01/2015","A","BE(Honours)(Mining) with BSc","BEH(Mi)BSc","CE&M Eng","100.000"
"ENG","BEDSK","01/01/2017","BSCIDK","02/01/2015","A","BSc with BE(Honours)(Mining)","BScBEH(Mi)","Sci Gen","100.000"
"ENG","BEHF","01/01/2017","BEHFLEX","01/01/2017","A","B.E(Honours)-Flexible Entry","B.EH-Flex","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEAEROSPS1","01/01/2017","A","BE(Honours)(Mech&Aero)","BEH(MA)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEARCHENG","01/01/2017","A","BE(Honours)(Civil & Arch)","BEH(CA)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEAUTOS1","01/01/2017","A","BE(Honours)(Mech&Auto)","BEH(MeAu)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEAVIO&ESE","01/01/2017","A","BE(Honours)(Avionics&Elec Sys)","BEH(AES)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICD5","01/01/2017","A","B.E(Chem) with LLB","B.E(Ch)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS1","01/01/2017","A","BE(Honours)(Chem)","BEH(Ch)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS2","01/01/2017","A","BE(Honours)(Chem-Process&Prod)","BEH(CPP)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS3","01/01/2017","A","BE(Honours)(Chem-Energy&Env)","BEH(CEE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS4","01/01/2017","A","BE(Honours)(Chem-FoodWine&Bio)","BEH(CFWB)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS5","01/01/2017","A","BE(Honours)(Chem-MineralsProc)","BEH(CMP)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECHEMICS6","01/01/2017","A","BE(Honours)(Chem-SustEnergy)","BEH(CSE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECIVENVD5","01/01/2017","A","B.E(Civil & Env) with LLB","B.E(CE)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECIVENVS1","01/01/2017","A","BE(Honours)(Civil&Env)","BEH(CE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECIVILED5","01/01/2017","A","B.E(Civil) with LLB","B.E(Ci)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECIVILES1","01/01/2017","A","BE(Honours)(Civil&Struct)","BEH(Ci)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECOMPENS1","01/01/2017","A","BE(Honours)(Computational)","BEH(C)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECOMSYSD5","01/01/2017","A","B.E(Comp Sys) with LLB","B.E(CS)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BECOMSYSS1","01/01/2017","A","BE(Honours)(Computer Systems)","BEH(CS)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEELEC&ED5","01/01/2017","A","B.E(Elec) with LLB","B.E(EE)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEELEC&ES1","01/01/2017","A","BE(Honours)(E&E)","BEH(EE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEELEC&ES2","01/01/2017","A","BE(Honours)(E&E-Avionics)","BEH(EEA)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEELECSUS","01/01/2017","A","BE(Honours)(Elec&SustEnergy)","BEH(ESE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEINFT&TD5","01/01/2017","A","B.E(Telecoms) with LLB","B.E(T)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEINFT&TS1","01/01/2017","A","BE(Honours)(Tele)","BEH(Te)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMECHAND5","01/01/2017","A","B.E(Mech) with LLB","B.E(Me)/La","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMECHANS1","01/01/2017","A","BE(Honours)(Mechanical)","BEH(Me)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMECHANS2","01/01/2017","A","BE(Honours)(Mech-Comp)","BEH(MeC)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMECHATS1","01/01/2017","A","BE(Honours)(Mechatronic)","BEH(Mt)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMECHSUS","01/01/2017","A","BE(Honours)(Mech&SustEnergy)","BEH(MeSE)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEMININGS1","01/01/2017","A","BE(Honours)(Mining)","BEH(Mi)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEPETROLS1","01/01/2017","A","BE(Honours)(Petroleum)","BEH(Pet)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BEPHRMS1","02/01/2015","A","BE(Honours)(Chem&Pharm)","BEH(CP)","Chem Eng","100.000"
"ENG","BENG","01/01/2017","BESOFTENG","31/12/2004","I","B.E(Software Engineering)","B.E(SoftE)","Eng Office","100.000"
"ENG","BENG","01/01/2017","BESOFTENS1","01/01/2017","A","BE(Honours)(Software)","BEH(Soft)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BESPORTSEN","01/01/2017","A","BE(Honours)(Mech&Sports)","BEH(MeSp)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BESUSCHEM","01/01/2017","A","BE(Honours)(SustEnergy-Chem)","BEH(SECh)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BESUSELEC","01/01/2017","A","BE(Honours)(SustEnergy-Elec)","BEH(SEE&E)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BESUSMECH","01/01/2017","A","BE(Honours)(SustEnergy-Mech)","BEH(SEMe)","ECMS Srvcs","100.000"
"ENG","BENG","01/01/2017","BESUSTEN","01/01/2017","A","BE(Honours)(SustEnergyEng)","BEH(SEE)","ECMS Srvcs","100.000"
"ENG","BEPB1","01/01/2017","BEPETBECH","01/01/2017","A","B.E(Petroleum) & B.E(Chem)","BE(P)&(Ch)","ECMS Srvcs","100.000"
"ENG","BEPB2","01/01/2017","BEPEBEMN","01/01/2017","A","B.E(Petroleum) & B.E(Mech)","BE(P)&(Mn)","ECMS Srvcs","100.000"
"ENG","BEPB3","01/01/2017","BEPEBSGG","01/01/2017","A","BE(Hons)(Pet) & BSc","BEHPeBSc","ECMS Srvcs","100.000"
"ENG","BEPB4","01/01/2017","BEPEBSP","01/01/2017","A","BE(Hons)(Petro) & BSc(Physics)","BEHPeBScP","ECMS Srvcs","100.000"
"ENG","BEPB5","01/01/2017","BEPETBECEN","01/01/2006","A","B.E(Petrol) & B.E(Civ&Env)","B.EP&B.ECE","Aus Pet","100.000"
"ENG","BEPB6","01/01/2017","BEPETBECST","15/07/2014","A","B.E(Petrol) & B.E(Civ&Struc)","B.EP&B.ECS","Aus Pet","100.000"
"ENG","BEPBK","01/01/2017","BEPEBEMIN","01/01/2017","A","B.E(Petrol Eng) & B.E(Mining)","BE(PE)&(M)","ECMS Srvcs","100.000"
"ENG","BEPCH","01/01/2017","BEPETCHEM","01/01/2017","A","BE(Honours)(Petro&Chem)","BEHPeCh","ECMS Srvcs","100.000"
"ENG","BEPCI","01/01/2017","BEPETCI","01/01/2017","A","BE(Hons)(Petrol,Civil&St)","BEHPeCiSt","ECMS Srvcs","100.000"
"ENG","BEPMI","01/01/2017","BEPETMI","01/01/2017","A","BE(Hons)(Petrol&Mining)","BEHPeMi","ECMS Srvcs","100.000"
"ENG","BEPMN","01/01/2017","BEPETMN","01/01/2017","A","BE(Honours)(Petro&Mech)","BEHPeMe","ECMS Srvcs","100.000"
"ENG","ENGEN","01/01/2017","ENGENAB","01/01/2017","A","Engineering Enabling","Eng Enab","ECMS Srvcs","100.000"
"ENG","GCBEN","01/01/2017","GCBUSENT","01/01/2017","A","GCert.Business Enterprise","GC.BusEnt","ECMS Srvcs","100.000"
"ENG","GCBUE","01/01/2017","GCBUSENTE","01/01/2017","A","GCert.Bus. Enterprise","GC BusEnte","ECMS Srvcs","100.000"
"ENG","GCEEN","01/01/2010","GCENGENV","01/01/2010","I","GCert.Eng(Environmental Eng)","GC.En(Env)","Eng Fac Of","100.000"
"ENG","GCEFU","01/01/2010","GCENGFCE","01/01/2010","I","GCert.Eng(Fuels,Comb&Emission)","GC.En(FCE)","Eng Fac Of","100.000"
"ENG","GCEHW","14/01/2005","GCENGHWR","14/01/2005","I","GCert.Eng(Hyd & Water Res)","GC.En(HWR)","Eng Office","100.000"
"ENG","GCESE","01/01/2010","GCENGSTRUC","01/01/2010","I","GCert.Eng(Structural Eng)","GC.Eng(SE)","Eng Fac Of","100.000"
"ENG","GCESP","14/01/2005","GCENGSIGPR","14/01/2005","I","GCert.Eng(Signal Processing)","GC.Eng(SP)","Eng Office","100.000"
"ENG","GCMAR","01/01/2017","GCMARENG","23/07/2006","A","GCert.Marine Engineering","GC.MarEng","Mech Eng","100.000"
"ENG","GCPGG","01/01/2017","GCPETROG&G","01/01/2017","A","GCert.Petrol Geol & Geophys","Gc.Pg&G","ECMS Srvcs","100.000"
"ENG","GCSDE","01/01/2017","GCSDEF","01/01/2017","A","GCert. in Sc (Defence)","GCert.SDef","ECMS Srvcs","100.000"
"ENG","GCWRM","01/01/2017","GCWATRESMG","01/01/2017","A","GCert. Water Res Mgt","GC. WRM","ECMS Srvcs","100.000"
"ENG","GDBEN","01/01/2005","GDBUSENT","01/01/2005","I","GDip.Business Enterprise","GD.BusEnt","Eng Office","100.000"
"ENG","GDEEE","01/01/2010","GDENGENV","01/01/2010","I","GDip.Eng(Environmental Eng)","GD.En(Env)","Eng Fac Of","100.000"
"ENG","GDEFU","01/01/2010","GDENGFCE","01/01/2010","I","GDip.Eng(Fuels,Comb&Emission)","GD.En(FCE)","Eng Fac Of","100.000"
"ENG","GDEHW","14/01/2005","GDENGH&WR","14/01/2005","I","GDip.Eng(Hydrol & Water Res)","GD.En(HWR)","Eng Office","100.000"
"ENG","GDEMW","01/04/2000","GDENGMWJ","01/04/2000","A","GDip.Eng(MaterialsWeld&Join)","GDEn(MWJ)","Eng Office","100.000"
"ENG","GDENG","01/01/2017","GDENGAERO","01/01/2017","A","GDip.Eng (Aerospace)","GD.Eng(Ae)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGCHEM","01/01/2017","A","GDip.Eng (Chemical)","GD.Eng(Ch)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGCIVEN","01/01/2017","A","GDip.Eng (Civil & Env)","GD.Eng(CE)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGCIVST","01/01/2017","A","GDip.Eng (Civil & Struct)","GD.Eng(CS)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGELEC","01/01/2017","A","GDip.Eng (Electrical)","GD.Eng(E)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGELECT","01/01/2017","A","GDip.Eng (Electronic)","GD.Eng(El)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGMECH","01/01/2017","A","GDip.Eng (Mechanical)","GD.Eng(M)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGMECHA","01/01/2017","A","GDip.Eng (Mechatronic)","GD.Eng(Me)","ECMS Srvcs","100.000"
"ENG","GDENG","01/01/2017","GDENGMIN","01/01/2017","A","GDip.Eng (Mining)","GD.Eng(Mi)","ECMS Srvcs","100.000"
"ENG","GDERF","14/01/2005","GDENGRADIO","14/01/2005","I","GDip.Eng(Radio Frequency Eng)","GD.En(RFE)","Eng Office","100.000"
"ENG","GDESE","01/01/2010","GDENGSTRUC","01/01/2010","I","GDip.Eng(Structural Eng)","GD.Eng(SE)","Eng Fac Of","100.000"
"ENG","GDMAR","01/01/2017","GDMARENG","23/07/2006","A","GDip. Marine Engineering","GD.MarEng","Mech Eng","100.000"
"ENG","GDPMO","01/01/2004","GDPMO","01/01/2004","I","GDip Project Mgt Org","GDPMO","Eng Office","100.000"
"ENG","GDSDE","01/01/2017","GDSDEF","01/01/2017","A","GDip.Sc (Defence)","GDip.Sc(D)","ECMS Srvcs","100.000"
"ENG","GDWRM","01/01/2017","GDWATRESMG","01/01/2017","A","G.Dip Water Res Mgt","G.Dip WRM","ECMS Srvcs","100.000"
"ENG","MASCW","01/01/2010","MAPPSCMIXC","01/01/2010","I","M.App Science - 2/3 coursework","M.ApS-2/3c","Eng Fac Of","100.000"
"ENG","MASHW","14/01/2005","MAPPSCHWR","14/01/2005","I","M.App Sc(Hydrol & Water Res)","M.ApS(HWR)","Eng Office","100.000"
"ENG","MDSC","12/04/2017","MDATASC","20/01/2017","A","M.Data Science","M.DataSc","ECMS Srvcs","100.000"
"ENG","MEADV","01/01/2017","MEAAEROSP","01/01/2017","A","M.E.A in Aerospace Engineering","M.E.A AeEn","ECMS Srvcs","100.000"
"ENG","MEADV","01/01/2017","MEACEE&C","29/06/2005","A","M.E.A (Chem Eng - En & Com)","M.E.A.CEEC","Chem Eng","100.000"
"ENG","MEADV","01/01/2017","MEACEENV&S","07/07/2005","A","M.E.A (Chem Eng - Env & Sust)","M.E.A.CEES","Chem Eng","100.000"
"ENG","MEADV","01/01/2017","MEACEF&BP","29/06/2005","A","M.E.A (CEng - Food & Bio Proc)","M.E.ACEFBP","Chem Eng","100.000"
"ENG","MEADV","01/01/2017","MEACIV&SE","01/01/2008","A","M.E.A (Civil & Structural Eng)","M.E.A(CSE)","CE&M Eng","100.000"
"ENG","MEADV","01/01/2017","MEACIVEE","01/01/2008","A","M.E.A (Civil & Environ Eng)","M.E.A(CEE)","CE&M Eng","100.000"
"ENG","MEADV","01/01/2017","MEAELECT","12/09/2007","A","M.E.A (Electrical)","M.E.AElec","Elec Eng","100.000"
"ENG","MEADV","01/01/2017","MEAMECHAT","01/01/2017","A","M.E.A (Mechatronics)","M.E.A(Mec)","ECMS Srvcs","100.000"
"ENG","MEADV","01/01/2017","MEAMECHENG","29/06/2005","A","M.E.A (Mech Eng)","M.E.A(MEn)","Mech Eng","100.000"
"ENG","MEADV","01/01/2017","MEASSSPROC","01/01/2017","A","M.E.A (Sensor Syst Sig Proc)","M.E.ASSSP","ECMS Srvcs","100.000"
"ENG","MEADV","01/01/2017","MEATELECOM","01/01/2017","A","M.E.A (Telecommunications)","M.E.A(Tel)","ECMS Srvcs","100.000"
"ENG","MEADV","01/01/2017","MENGADV","01/01/2017","A","M.Eng (Advanced)","M.Eng (Ad)","ECMS Srvcs","100.000"
"ENG","MEAER","01/01/2017","MEAEROSP","01/01/2017","A","M.Eng in Aerospace Eng","M.Eng AeEn","ECMS Srvcs","100.000"
"ENG","MECHE","01/01/2017","MENGCHEM","01/01/2017","A","M.Eng (Chemical Engineering)","M.E (Chem)","ECMS Srvcs","100.000"
"ENG","MECIV","01/01/2017","MENGCIV","01/01/2017","A","M.Engineering (Civil & Struct)","M.EngC&S","ECMS Srvcs","100.000"
"ENG","MEELE","01/01/2017","MENGELE","01/01/2017","A","M.Eng (Electric & Electronic)","M.E (E&E)","ECMS Srvcs","100.000"
"ENG","MEEM","01/01/2017","MENGEM","01/01/2017","A","M.Eng (Engineering Maths)","M.E (EngM)","ECMS Srvcs","100.000"
"ENG","MEENV","01/01/2017","MENGENV","01/01/2017","A","M.Eng (Civil & Environmental)","M.E(CivEn)","ECMS Srvcs","100.000"
"ENG","MEFCE","01/01/2010","MENGFCE","01/01/2010","I","M.Eng (Fuels,Comb&Emission)","M.E (FCE)","Eng Fac Of","100.000"
"ENG","MEHWR","01/01/2017","MENGSCHWR","01/01/2017","A","M.Eng (Hydrol & Water Res)","M.E (HWR)","ECMS Srvcs","100.000"
"ENG","MEITT","14/01/2005","MENGIT&T","14/01/2005","I","M.Eng (Info Technol & Telecom)","M.E (ITT)","Eng Office","100.000"
"ENG","MEMCT","01/01/2017","MENGMECHAT","01/01/2017","A","M.Eng (Mechatronics)","M.E(Mechx)","ECMS Srvcs","100.000"
"ENG","MEMEC","01/01/2017","MENGMECH","01/01/2017","A","M.Eng (Mechanical)","M.E (Mech)","ECMS Srvcs","100.000"
"ENG","MEMWJ","01/01/2017","MENGSCMWJ","01/01/2017","A","M.Eng(MaterialsWeld&Join)","M.Eng(MWJ)","ECMS Srvcs","100.000"
